IDfg,Season,Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,wRAA,wRC,Bat,Fld,Rep,Pos,RAR,WAR,Dol,Spd,wRC+,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FB% (Pitch),FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,BsR,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,Def,wSB,UBR,Age Rng,Off,Lg,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD+%,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xBA,xSLG,xwOBA,L-WAR
1014040,1949,Ted Williams,BOS,30,155,566,730,194,109,39,3,43,150,159,162,,48.0,2,,0,22.0,1,1.0,0.343,,,,,,,,,,,0.222,0.066,3.38,0.49,0.65,1.141,0.307,0.318,,,,,,,,,0.511,95.5,182,81.9,-1.0,22.1,-6.7,98.5,9.9,,3.0,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.7,-0.4,,30 - 30,81.5,2.7,,,,,,,,0.34700000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127,184,82.0,135,165,251,112.0,,,,,,,,,,,,,,,,,,0,,,,,,9.9
1011070,1949,Jackie Robinson,BRO,30,156,593,704,203,137,38,12,16,122,124,86,,27.0,8,,17,22.0,37,,0.342,,,,,,,,,,,0.122,0.038,3.19,0.432,0.528,0.96,0.185,0.34,,,,,,,,,0.442,54.1,138,48.9,10.0,21.3,6.7,95.7,9.6,,6.8,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.7,7.2,,30 - 30,56.1,1.5,,,,,,,,0.183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127,128,44.0,126,130,138,121.0,,,,,,,,,,,,,,,,,,0,,,,,,9.6
1009405,1949,Stan Musial,STL,28,157,612,721,207,117,41,13,36,128,123,107,,38.0,2,,0,12.0,3,,0.338,,,,,,,,,,,0.14800000000000002,0.053,2.82,0.438,0.624,1.062,0.286,0.318,,,,,,,,,0.477,75.3,161,69.4,3.0,21.8,-4.6,91.5,9.2,,4.9,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.6,0.4,,28 - 28,69.8,1.6,,,,,,,,0.251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,156,61.0,127,154,213,113.0,,,,,,,,,,,,,,,,,,0,,,,,,9.2
1006923,1949,Ralph Kiner,PIT,26,152,549,667,170,92,19,5,54,116,127,117,,61.0,1,,0,10.0,6,,0.31,,,,,,,,,,,0.175,0.091,1.92,0.432,0.658,1.089,0.348,0.267,,,,,,,,,0.484,73.4,153,66.2,-4.0,20.2,-6.6,78.3,7.8,,4.0,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.6,1.0,,26 - 26,67.2,1.5,,,,,,,,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,184,106.0,126,163,259,95.0,,,,,,,,,,,,,,,,,,0,,,,,,7.8
1012501,1949,Vern Stephens,BOS,28,155,610,711,177,105,31,2,39,113,159,101,,73.0,0,,0,19.0,2,2.0,0.29,,,,,,,,,,,0.142,0.10300000000000001,1.38,0.391,0.539,0.93,0.249,0.277,,,,,,,,,0.424,44.7,129,31.4,10.0,21.5,9.6,74.5,7.5,,2.8,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.6,-0.6,,28 - 28,30.8,2.6,,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,118,128.0,108,137,203,98.0,,,,,,,,,,,,,,,,,,0,,,,,,7.5
1006604,1949,Eddie Joost,PHA,33,144,525,682,138,87,25,3,23,128,81,149,,80.0,4,,4,6.0,2,1.0,0.263,,,,,,,,,,,0.218,0.11699999999999999,1.86,0.429,0.453,0.883,0.19,0.273,,,,,,,,,0.417,39.3,120,32.1,6.0,20.6,8.9,69.9,7.0,,3.7,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.9,-0.2,,33 - 33,31.9,2.5,,,,,,,,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,181,146.0,118,115,155,96.0,,,,,,,,,,,,,,,,,,0,,,,,,7.0
1010776,1949,Pee Wee Reese,BRO,30,155,617,743,172,126,27,3,16,132,73,116,,59.0,4,,6,5.0,26,,0.279,,,,,,,,,,,0.156,0.079,1.97,0.396,0.41,0.806,0.131,0.288,,,,,,,,,0.384,23.3,112,17.8,12.0,22.5,9.6,68.4,6.8,,5.2,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.6,5.0,,30 - 30,22.8,1.6,,,,,,,,0.257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,164,92.0,115,101,98,103.0,,,,,,,,,,,,,,,,,,0,,,,,,6.8
1003355,1949,Bobby Doerr,BOS,31,139,541,623,167,110,30,9,18,91,109,75,,33.0,0,,7,31.0,2,2.0,0.309,,,,,,,,,,,0.12,0.053,2.27,0.393,0.497,0.89,0.189,0.304,,,,,,,,,0.41,32.2,106,20.6,11.0,18.8,6.0,58.1,5.8,,4.2,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,-0.6,,31 - 31,20.0,2.3,,,,,,,,0.20199999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,100,66.0,108,126,154,107.0,,,,,,,,,,,,,,,,,,0,,,,,,5.8
1012060,1949,Enos Slaughter,STL,33,151,568,654,191,131,34,13,13,92,96,79,,37.0,1,,6,7.0,3,,0.336,,,,,,,,,,,0.121,0.057,2.14,0.418,0.511,0.929,0.174,0.344,,,,,,,,,0.428,43.1,121,37.7,4.0,19.8,-6.5,56.9,5.7,,4.8,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.5,0.4,,33 - 33,38.1,1.4,,,,,,,,0.19699999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,127,66.0,122,126,130,122.0,,,,,,,,,,,,,,,,,,0,,,,,,5.7
1013032,1949,Bobby Thomson,NYG,25,156,641,689,198,127,35,9,27,99,109,44,,45.0,2,,2,15.0,10,,0.309,,,,,,,,,,,0.064,0.065,0.98,0.355,0.518,0.873,0.209,0.301,,,,,,,,,0.397,28.8,111,25.0,8.0,20.8,-1.0,56.3,5.6,,5.3,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.9,,25 - 25,26.9,1.5,,,,,,,,0.168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,67,76.0,103,128,156,107.0,,,,,,,,,,,,,,,,,,0,,,,,,5.6
