IDfg,Season,Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,wRAA,wRC,Bat,Fld,Rep,Pos,RAR,WAR,Dol,Spd,wRC+,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FB% (Pitch),FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,BsR,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,Def,wSB,UBR,Age Rng,Off,Lg,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD+%,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xBA,xSLG,xwOBA,L-WAR
1008542,1899,John McGraw,BAL,26,117,399,539,156,139,13,3,1,140,33,124,,,14,,2.0,,73,,0.391,,,,,,,,,,,0.23,,,0.547,0.446,0.994,0.055,,,,,,,,,,0.494,65.2,140,61.0,7.0,18.7,3.6,100.2,9.0,,6.9,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.6,7.2,,26 - 26,68.3,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,316,,155,118,63,,,,,,,,,,,,,,,,,,,0,,,,,,9.0
1003155,1899,Ed Delahanty,PHI,31,146,581,645,238,165,55,9,9,135,137,55,,,4,,5.0,,30,,0.41,,,,,,,,,,,0.085,,,0.464,0.582,1.046,0.172,,,,,,,,,,0.488,74.8,164,72.4,4.0,22.3,-8.8,93.2,8.3,,6.5,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8,0.0,,31 - 31,72.5,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141,117,,132,154,197,,,,,,,,,,,,,,,,,,,0,,,,,,8.3
1014005,1899,Jimmy Williams,PIT,22,152,617,689,219,154,28,28,9,126,116,60,,,6,,6.0,,26,,0.355,,,,,,,,,,,0.087,,,0.417,0.535,0.952,0.18,,,,,,,,,,0.443,55.2,150,51.8,1.0,23.8,4.7,84.1,7.5,,7.1,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7,-0.7,,22 - 22,51.1,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,119,,119,142,205,,,,,,,,,,,,,,,,,,,0,,,,,,7.5
1001682,1899,Jesse Burkett,STL,30,141,558,635,221,185,21,8,7,116,71,67,,,2,,8.0,,25,,0.396,,,,,,,,,,,0.106,,,0.463,0.5,0.963,0.104,,,,,,,,,,0.459,58.9,147,54.2,0.0,22.0,-8.6,68.9,6.1,,5.9,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.6,-1.8,,30 - 30,52.4,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137,145,,131,132,119,,,,,,,,,,,,,,,,,,,0,,,,,,6.1
1012381,1899,Chick Stahl,BSN,26,148,576,661,202,153,23,19,7,122,52,72,,,4,,9.0,,33,,0.351,,,,,,,,,,,0.109,,,0.426,0.493,0.919,0.142,,,,,,,,,,0.435,48.5,140,37.9,12.0,22.9,-9.1,67.4,6.1,,7.2,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,0.5,,26 - 26,38.3,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,149,,121,131,163,,,,,,,,,,,,,,,,,,,0,,,,,,6.1
1012916,1899,Fred Tenney,BSN,27,150,603,691,209,172,19,17,1,115,67,63,,,3,,22.0,,28,,0.347,,,,,,,,,,,0.091,,,0.411,0.439,0.851,0.093,,,,,,,,,,0.408,35.8,131,24.6,15.0,23.9,0.0,66.2,6.1,,7.0,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,-0.7,,27 - 27,23.9,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,125,,117,116,106,,,,,,,,,,,,,,,,,,,0,,,,,,6.1
1013485,1899,Honus Wagner,LOU,25,147,571,626,192,129,43,13,7,98,113,40,,,11,,4.0,,37,,0.336,,,,,,,,,,,0.064,,,0.391,0.494,0.885,0.158,,,,,,,,,,0.415,35.9,122,32.0,8.0,21.7,-1.3,66.0,6.0,,7.5,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,2.6,,25 - 25,34.6,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,88,,111,131,180,,,,,,,,,,,,,,,,,,,0,,,,,,6.0
1012992,1899,Roy Thomas,PHI,25,150,547,702,178,162,12,4,0,137,47,115,,,17,,23.0,,42,,0.325,,,,,,,,,,,0.16399999999999998,,,0.457,0.362,0.819,0.037,,,,,,,,,,0.414,39.9,137,37.4,3.0,24.3,-6.7,62.1,5.6,,6.0,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.7,0.6,,25 - 25,38.0,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,225,,130,96,42,,,,,,,,,,,,,,,,,,,0,,,,,,5.6
1013542,1899,Bobby Wallace,STL,25,151,577,638,170,116,28,14,12,91,108,54,,,2,,5.0,,17,,0.295,,,,,,,,,,,0.085,,,0.357,0.454,0.811,0.159,,,,,,,,,,0.381,19.2,107,14.5,15.0,22.1,7.7,61.2,5.6,,6.5,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.7,-1.2,,25 - 25,13.3,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,116,,101,120,182,,,,,,,,,,,,,,,,,,,0,,,,,,5.6
1006747,1899,Willie Keeler,BRO,27,141,570,633,216,190,12,13,1,140,61,37,,,9,,17.0,,45,,0.379,,,,,,,,,,,0.057999999999999996,,,0.425,0.451,0.876,0.072,,,,,,,,,,0.42,39.1,126,33.7,5.0,21.9,-8.7,57.7,5.2,,8.0,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.7,2.7,,27 - 27,36.4,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131,80,,121,119,82,,,,,,,,,,,,,,,,,,,0,,,,,,5.2
1002957,1899,Tom Daly,BRO,33,141,498,587,156,118,24,9,5,95,88,69,,,12,,8.0,,43,,0.313,,,,,,,,,,,0.11800000000000001,,,0.409,0.428,0.837,0.114,,,,,,,,,,0.405,28.8,110,23.8,4.0,20.3,2.6,57.0,5.1,,7.1,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.6,3.3,,33 - 33,27.1,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,161,,116,113,131,,,,,,,,,,,,,,,,,,,0,,,,,,5.1
1003049,1899,George Davis,NYG,28,108,416,463,140,113,21,5,1,68,57,37,,,2,,8.0,,34,,0.337,,,,,,,,,,,0.08,,,0.393,0.418,0.812,0.082,,,,,,,,,,0.391,17.5,81,16.0,11.0,16.0,6.7,54.8,5.0,,6.4,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.7,2.7,,28 - 28,18.8,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,110,,112,111,93,,,,,,,,,,,,,,,,,,,0,,,,,,5.0
1000754,1899,Jake Beckley,CIN,31,134,513,579,171,125,27,16,3,87,99,40,,,10,,16.0,,20,,0.333,,,,,,,,,,,0.069,,,0.393,0.466,0.858,0.133,,,,,,,,,,0.406,29.1,109,23.9,8.0,20.0,0.0,54.1,4.9,,6.9,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,-0.7,,31 - 31,23.2,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,95,,111,123,151,,,,,,,,,,,,,,,,,,,0,,,,,,4.9
1002280,1899,Fred Clarke,LOU,26,148,602,677,206,169,23,9,5,122,70,49,,,16,,10.0,,49,,0.342,,,,,,,,,,,0.07200000000000001,,,0.406,0.435,0.842,0.093,,,,,,,,,,0.405,33.3,127,29.1,4.0,23.4,-8.7,54.7,4.9,,7.2,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.7,3.6,,26 - 26,32.6,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,99,,115,115,106,,,,,,,,,,,,,,,,,,,0,,,,,,4.9
