IDfg,Season,Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,wRAA,wRC,Bat,Fld,Rep,Pos,RAR,WAR,Dol,Spd,wRC+,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FB% (Pitch),FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,BsR,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,Def,wSB,UBR,Age Rng,Off,Lg,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD+%,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xBA,xSLG,xwOBA,L-WAR
1006030,1929,Rogers Hornsby,CHC,33,156,602,712,229,135,47,8,39,156,149,87,,65.0,1.0,,22,,2,,0.38,,,,,,,,,,,0.122,0.091,1.34,0.459,0.679,1.139,0.299,0.382,,,,,,,,,0.497,87.4,186,78.3,12.0,24.2,4.8,121.0,11.0,,4.8,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.8,-0.8,,33 - 33,77.5,2.5,,,,,,,,0.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,144,147.0,125,153,215,122.0,,,,,,,,,,,,,,,,,,0,,,,,,11.0
1004285,1929,Jimmie Foxx,PHA,21,149,517,638,183,118,23,9,33,123,118,103,,70.0,2.0,,16,,9,7.0,0.354,,,,,,,,,,,0.161,0.11,1.47,0.463,0.625,1.088,0.271,0.362,,,,,,,,,0.48,69.2,158,67.0,4.0,21.7,-5.8,88.5,8.0,,5.4,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.8,-2.8,,21 - 21,64.3,4.3,,,,,,,,0.32299999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,184,175.0,129,148,209,120.0,,,,,,,,,,,,,,,,,,0,,,,,,8.0
1009904,1929,Mel Ott,NYG,20,150,545,674,179,98,37,2,42,138,151,113,,38.0,6.0,,10,,6,,0.328,,,,,,,,,,,0.168,0.055999999999999994,2.97,0.449,0.635,1.084,0.306,0.295,,,,,,,,,0.475,70.0,163,62.2,7.0,22.9,-6.4,88.1,8.0,,3.9,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.0,,20 - 20,62.2,2.3,,,,,,,,0.28600000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,198,91.0,122,143,221,94.0,,,,,,,,,,,,,,,,,,0,,,,,,8.0
1011978,1929,Al Simmons,PHA,27,143,581,629,212,128,41,9,34,114,157,31,,38.0,1.0,,16,,4,2.0,0.365,,,,,,,,,,,0.049,0.06,0.82,0.398,0.642,1.04,0.277,0.35,,,,,,,,,0.454,54.0,141,51.8,16.0,21.4,-6.1,86.4,7.9,,5.1,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.9,-1.0,,27 - 27,50.8,4.3,,,,,,,,0.16399999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,56,96.0,111,152,214,116.0,,,,,,,,,,,,,,,,,,0,,,,,,7.9
1011327,1929,Babe Ruth,NYY,34,135,499,587,172,94,26,6,46,121,154,72,,60.0,3.0,,13,,5,3.0,0.345,,,,,,,,,,,0.12300000000000001,0.102,1.2,0.43,0.697,1.128,0.353,0.321,,,,,,,,,0.485,66.3,148,67.9,1.0,20.0,-5.7,85.7,7.7,,4.9,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.7,-1.4,,34 - 34,66.5,4.0,,,,,,,,0.303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,140,163.0,120,166,272,106.0,,,,,,,,,,,,,,,,,,0,,,,,,7.7
1009734,1929,Lefty O'Doul,PHI,32,154,638,731,254,181,35,6,32,152,122,76,,19.0,4.0,,13,,2,,0.398,,,,,,,,,,,0.10400000000000001,0.026000000000000002,4.0,0.465,0.622,1.087,0.224,0.378,,,,,,,,,0.484,81.5,183,62.6,0.0,24.9,-6.7,82.4,7.4,,3.9,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.7,-1.0,,32 - 32,61.6,2.5,,,,,,,,0.174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131,123,42.0,126,140,161,121.0,,,,,,,,,,,,,,,,,,0,,,,,,7.4
1016406,1929,Charlie Smith,NLG,27,66,246,301,111,56,29,4,22,86,81,48,,,7.0,,3,,16,,0.451,,,,,,,,,,,0.159,,,0.551,0.87,1.421,0.419,,,,,,,,,,0.602,64.0,106,57.9,10.0,10.2,-2.8,80.5,7.3,,7.0,221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2,2.6,,27 - 27,60.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146,164,,145,198,317,,,,,,,,,,,,,,,,,,,0,,,,,,7.3
1004598,1929,Lou Gehrig,NYY,26,154,553,692,166,89,32,10,35,127,126,122,,68.0,5.0,,12,,4,4.0,0.3,,,,,,,,,,,0.17600000000000002,0.098,1.79,0.431,0.584,1.015,0.284,0.291,,,,,,,,,0.449,56.6,153,58.4,3.0,23.6,-6.7,80.8,7.3,,4.9,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.7,-2.3,,26 - 26,56.2,4.7,,,,,,,,0.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,201,157.0,120,139,219,96.0,,,,,,,,,,,,,,,,,,0,,,,,,7.3
1007422,1929,Tony Lazzeri,NYY,25,147,545,635,193,127,37,11,18,101,106,68,,45.0,4.0,,18,,9,10.0,0.354,,,,,,,,,,,0.107,0.071,1.51,0.429,0.561,0.991,0.207,0.363,,,,,,,,,0.444,48.9,137,50.6,3.0,21.6,4.5,80.0,7.2,,5.4,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,-4.1,,25 - 25,46.5,4.3,,,,,,,,0.20600000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,122,113.0,120,133,160,120.0,,,,,,,,,,,,,,,,,,0,,,,,,7.2
1016700,1929,Willie Wells,- - -,24,99,377,432,137,81,24,6,26,109,128,53,,,2.0,,12,,31,,0.363,,,,,,,,,,,0.12300000000000001,,,0.444,0.666,1.11,0.302,,,,,,,,,,0.484,48.3,108,48.8,0.0,14.7,6.1,75.3,6.8,,7.7,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1,5.5,,24 - 24,54.2,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,142,,127,160,238,,,,,,,,,,,,,,,,,,,0,,,,,,6.8
